Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ECMT-675-600,14,14,4,2,1,35,3.085,0,0,0,0,0,35,AN Y
ECMT-677-600,6,2,0,1,0,9,3.444,0,0,0,0,0,9,AN Y
ECON-202-200,13,10,1,0,0,24,3.500,0,0,0,1,0,25,EDWARDSON J
ECON-202-599,438,532,368,99,35,1472,2.841,2,0,0,116,0,1590,WIGGINS S
ECON-203-501,84,85,51,14,3,237,2.983,0,0,0,12,0,249,PAKHOTINA N
ECON-203-502,13,20,13,6,3,55,2.618,0,0,0,3,0,58,PAKHOTINA N
ECON-311-500,26,58,46,9,2,141,2.687,1,0,0,14,0,156,EDWARDSON J
ECON-311-501,39,83,69,17,5,213,2.629,0,0,0,13,0,226,EDWARDSON J
ECON-315-501,10,15,13,2,2,42,2.690,0,0,0,19,0,61,HOEKSTRA M
ECON-315-502,9,11,12,3,6,41,2.341,0,0,0,24,0,65,HOEKSTRA M
ECON-318-500,6,18,18,0,0,42,2.714,0,0,0,1,0,43,URETA M
ECON-323-501,74,92,54,16,3,239,2.912,3,0,0,11,0,253,GUO H
ECON-323-502,64,76,47,17,6,210,2.833,3,0,0,13,0,226,VELEZ R
ECON-323-503,87,88,48,6,5,234,3.051,2,0,0,10,0,246,VELEZ R
ECON-330-501,10,30,15,2,0,57,2.842,0,0,0,3,1,61,VARGHESE A
ECON-330-502,22,39,31,1,0,93,2.881,0,0,0,4,1,98,VARGHESE A
ECON-410-500,28,38,14,1,1,82,3.109,2,0,0,11,0,95,JO Y
ECON-410-501,15,19,12,6,1,53,2.773,0,0,0,12,0,65,ZUBAIRY S
ECON-412-500,18,17,16,4,1,56,2.839,0,0,0,8,0,64,LIU L
ECON-414-500,11,9,9,1,1,31,2.903,0,0,0,0,1,32,MANESS R
ECON-418-500,4,13,12,2,2,33,2.454,1,0,0,3,0,37,URETA M
ECON-420-500,15,28,15,4,1,63,2.825,0,0,0,4,0,67,KRASTEVA S
ECON-425-500,13,18,9,0,0,40,3.100,0,0,0,3,0,43,WIGGINS S
ECON-426-500,4,5,4,0,1,14,2.785,0,0,0,3,0,17,LUCO ECHEVERRIA F
ECON-433-500,11,14,11,2,3,41,2.682,0,0,0,1,0,42,PULLER S
ECON-445-500,25,7,2,1,1,36,3.500,0,0,0,2,0,38,JANSEN D
ECON-452-500,70,51,19,0,1,141,3.340,0,0,0,0,0,141,GLASS A
ECON-459-501,20,21,14,2,5,62,2.790,0,0,0,4,0,66,BROWN A
ECON-460-500,9,4,8,0,0,21,3.047,0,0,0,1,0,22,TIAN G
ECON-465-900,8,8,3,1,0,20,3.150,0,0,0,0,0,20,PAKHOTINA N
ECON-470-500,5,11,4,2,0,22,2.863,0,0,0,1,0,23,LINDO J
ECON-485-501,130,40,19,5,7,201,3.398,0,0,0,8,0,209,GRONBERG T
ECON-489-500,13,4,1,0,0,18,3.666,0,0,0,0,0,18,DOLEAC J
ECON-491-502,9,0,0,0,0,9,4.000,0,0,0,0,0,9,GRONBERG T
ECON-603-600,5,4,0,0,0,9,3.555,0,0,0,0,0,9,MEER J
ECON-607-601,86,22,9,5,3,125,3.464,0,0,0,4,0,129,YU H
ECON-612-600,16,12,1,0,0,29,3.517,0,0,0,0,0,29,VARGHESE A
